year, month,airline,airport,airport_name,arrival_flights,delayed_flights,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted
2019,2,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",464,114,46.87,3.29,15.17,0,48.67,9,1
2019,2,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",481,113,51.68,0.11,7.42,0.23,53.55,33,0
2019,2,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",863,189,77.57,0,17.23,0,94.2,18,0
2019,2,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",163,40,19.97,1.79,3.24,0.99,14,6,0
2019,2,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",222,59,26.41,1.08,9.4,0,22.12,8,0
2019,2,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",987,206,64.23,2.71,24.05,1,114.01,15,0
2019,2,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",614,118,41.99,3.59,16.13,0.63,55.65,38,0
2019,2,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4613,1058,317.53,13.16,318.72,2.41,406.18,161,2
2019,2,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",710,137,66.24,3.55,13.5,1.79,51.92,20,1
2019,2,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",84,28,12.52,0,5.53,0,9.95,1,4
2019,2,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",415,87,37.47,1.6,7.35,0.81,39.77,15,2
2019,2,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",82,17,6.9,1.82,1.34,0,6.94,4,0
2019,2,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",750,172,73.19,5.14,17.29,0,76.39,18,0
2019,2,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",79,13,5.23,0,1.05,0,6.72,2,0
2019,2,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",590,134,42.26,3.17,10.99,0,77.59,18,5
2019,2,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",120,22,11.79,0.7,1.22,1,7.29,6,1
2019,2,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",735,177,69.81,3.55,32.96,0.88,69.8,15,4
2019,2,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2971,632,204.39,4.88,137.43,2.84,282.47,127,8
2019,2,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1212,262,105.56,2.9,20.99,2,130.56,34,0
2019,2,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",299,61,24.85,1.04,2.92,1.86,30.33,14,0
2019,2,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",755,201,67.64,1.93,63.12,0,68.32,37,4
2019,2,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",1068,381,85.42,6.66,139.43,1,148.49,111,3
2019,2,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2553,492,142.93,7.8,81.52,2,257.75,121,5
2019,2,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",291,75,37.16,0.4,9.66,2.05,25.73,3,1
2019,2,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",864,243,92.6,1.64,29.57,1,118.19,13,0
2019,2,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2209,453,128.06,10.36,41.56,4.66,268.37,70,1
2019,2,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1180,242,89.07,2.46,29.93,0.66,119.88,22,2
2019,2,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2811,562,185.07,5.33,118.78,1.06,251.75,138,6
2019,2,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2131,449,147.48,5.33,80.4,1.94,213.85,62,1
2019,2,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",357,60,22.22,1,8.12,0,28.66,4,1
2019,2,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",335,85,30.04,0.98,11.11,0,42.87,7,0
2019,3,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",145,27,12.31,4.07,2.05,0,8.56,3,0
2019,3,American Airlines Inc.,ALB,"Albany, NY: Albany International",62,13,5.82,0,0.78,0,6.4,0,0
2019,3,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",990,206,94.21,3.97,44.11,0,63.71,22,1
2019,3,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",1020,214,84.58,6.69,51.65,0.16,70.93,17,1
2019,3,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",400,62,23.07,0,11.88,0,27.04,19,0
2019,3,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",538,112,40.81,2.03,15.35,0.11,53.71,13,0
2019,3,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",57,8,5.24,0,1.1,0,1.66,0,0
2019,3,American Airlines Inc.,BOS,"Boston, MA: Logan International",2269,409,118.69,10.47,133.55,1.07,145.21,85,4
2019,3,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",147,36,11.28,0.35,2.37,0,22.01,2,0
2019,3,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",488,96,38.64,4.68,11.04,0,41.64,6,1
2019,3,American Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",31,10,3.94,0.18,3.19,0,2.69,0,0
2019,3,American Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",53,14,7.73,1.02,0.57,0,4.69,0,0
2019,3,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",149,40,14.63,0.1,4.5,0,20.77,3,0
2019,3,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",250,52,20.98,2.59,7.78,0,20.64,4,0
2019,3,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",8288,1206,366.4,24.74,302.74,2.07,510.05,70,0
2019,3,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",295,61,25.57,2.19,11.87,1,20.37,3,0
2019,3,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",124,18,5.84,1.07,3.84,0,7.25,7,0
2019,3,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",62,21,7.48,0.23,2.31,0,10.98,0,0
2019,3,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2018,341,120.16,8.57,80.38,0.29,131.59,53,1
2019,3,American Airlines Inc.,DEN,"Denver, CO: Denver International",867,201,82.24,1.9,47.75,0.7,68.41,48,0
2019,3,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12519,2548,622.87,36.74,840.43,5.58,1042.39,401,14
2019,3,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",181,37,16.06,1.49,2.52,0,16.93,1,0
2019,3,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",461,97,45.6,2.29,15.1,0,34,15,0
2019,3,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",198,60,22.35,1.57,26.36,0,9.72,10,8
2019,3,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",134,39,13.25,2.42,11.36,0,11.98,6,1
2019,3,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",566,145,37.19,3.01,66.97,0,37.84,21,0
2019,3,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",62,18,7.73,0.09,2.79,0,7.38,3,0
2019,3,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",604,133,50.82,2.87,27.68,1,50.63,7,0
2019,3,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",62,3,1.02,0,1,0,0.98,0,0
2019,3,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",53,2,0.26,0,0,0,1.74,0,0
2019,3,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",26,2,0.02,0,0,0,1.98,3,0
2019,3,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",56,14,7.21,0.65,1.61,0,4.53,0,0
2019,3,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",36,10,4.45,1,1.65,0.41,2.49,0,0
2019,3,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",31,9,3.52,0.18,1.26,0,4.04,0,0
2019,3,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",266,104,47.33,2.42,46.22,0.19,7.83,0,0
2019,3,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",184,31,13.41,2.47,6.23,0.03,8.85,14,0
2019,3,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",766,192,77.87,6.6,46.28,0,61.25,13,0
2019,3,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",93,23,9.57,1.04,5.62,0,6.76,3,0
2019,3,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",62,9,4.57,0,1.37,0,3.06,0,0
2019,3,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",417,85,37.68,1.16,11.92,0,34.24,6,0
2019,3,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",93,25,8.54,0.52,6.28,0,9.66,3,0
2019,3,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",399,93,38,1.22,13.31,0,40.47,5,0
2019,3,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1510,247,109.28,2.94,53.39,0,81.4,32,7
2019,3,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",103,28,8.61,1,16.18,0,2.22,1,0
2019,3,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1207,333,108.56,6.09,103.54,0,114.8,15,2
2019,3,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3576,792,229.7,13.46,318.4,2.15,228.3,29,2
2019,3,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1862,378,118.59,6.97,108.36,1.3,142.78,90,5
2019,3,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",89,27,5.11,0,16.94,0,4.95,0,0
2019,3,American Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",26,9,4.07,0.03,2.54,0,2.36,1,0
2019,3,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",398,88,31.29,2.63,15.27,0,38.81,9,0
2019,3,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1638,310,110.18,9.38,60.18,0.5,129.77,12,2
2019,3,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",57,8,4.37,0,1.45,0,2.18,0,0
2019,3,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",258,70,29.29,0.36,5.47,0,34.88,5,1
2019,3,American Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",62,7,2.53,0,1.61,0,2.86,0,0
2019,3,American Airlines Inc.,MIA,"Miami, FL: Miami International",4539,715,256.33,16.56,165.38,0.39,276.34,98,3
2019,3,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",158,30,14.47,0.29,0.45,0.28,14.51,4,0
2019,3,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",613,135,47.55,3.59,37.58,0.37,45.92,16,1
2019,3,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",682,147,41.47,4.24,30.49,0,70.79,10,0
2019,3,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",36,8,1.72,0.59,4.08,0,1.61,0,0
2019,3,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",21,8,3.52,0,2.03,0,2.44,0,0
2019,3,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",119,18,5.01,0,5.18,0,7.82,1,0
2019,3,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",170,68,24.11,1,39.79,0.76,2.34,0,0
2019,3,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",237,65,24.6,4.88,11.25,0,24.27,6,0
2019,3,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",181,30,16.68,1.44,4.59,0,7.29,4,1
2019,3,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",216,58,27.13,1.42,12.74,0.13,16.58,7,0
2019,3,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5419,915,295.15,28.04,217.8,2.46,371.56,194,4
